model,weight_key,role,block_index,control,block_size,row_neighbor_cosine,column_neighbor_cosine,circulant_retained_energy,circulant_random_expectation
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,20,matched_gaussian,64,-0.018198656460844325,0.01681216008932379,0.019592938868588365,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,20,smooth_positive_control,64,0.9868735742205971,0.9866424831385262,0.00047522391326759207,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,21,original,64,0.024153751785760003,-0.008746685004399308,0.01833868256822869,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,21,rowcol_shuffled,64,-0.004119840066190723,0.01394622141982424,0.02365348299395281,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,21,matched_gaussian,64,-0.016596527470372855,-0.00400708463736246,0.018576790308467334,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,21,smooth_positive_control,64,0.9812668077887935,0.9769312651263022,0.0010685760540859388,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,22,original,64,-0.009752241468933897,-0.030926203612458226,0.015185257761085981,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,22,rowcol_shuffled,64,0.01836205227771938,0.007852877254255021,0.016769823667499777,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,22,matched_gaussian,64,-0.041722190256652775,-0.013792082140078973,0.015724981640108947,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,22,smooth_positive_control,64,0.9878873462751068,0.9798402535615884,0.00033129812106202325,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,23,original,64,0.005945019655229588,-0.0007473265960860106,0.015562195436258523,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,23,rowcol_shuffled,64,-0.01014528166065507,-0.020300225945954268,0.01184833318952463,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,23,matched_gaussian,64,-0.013045912691460918,0.0010057416139292881,0.01770580680876951,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,23,smooth_positive_control,64,0.9757696953716813,0.9911227676579428,0.00035456775710295625,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,24,original,64,0.004708438418733734,-2.8157796460081746e-06,0.01653150500986479,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,24,rowcol_shuffled,64,0.010806664111179903,-0.011428567873651456,0.01799853758471491,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,24,matched_gaussian,64,-0.0021300170428212323,-0.0007001040943869807,0.013760652819300567,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,24,smooth_positive_control,64,0.9799418269136696,0.9904259446481202,0.000261778010349378,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,25,original,64,0.022046327001065385,-0.02424692001039084,0.013840953145217962,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,25,rowcol_shuffled,64,0.024897082993372288,0.0021749214627287948,0.016939606224794998,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,25,matched_gaussian,64,0.00916503549020864,0.01019699585703303,0.01972062939724252,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,25,smooth_positive_control,64,0.9849020310146467,0.9780714658988852,0.0016302947760164933,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,26,original,64,-0.002791453422999805,-0.011922312366196265,0.016074996317648336,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,26,rowcol_shuffled,64,-0.024947859464726118,0.0025263746949491716,0.016198358900063776,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,26,matched_gaussian,64,-0.0003766358417215394,0.016335567393766428,0.014778717148048409,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,26,smooth_positive_control,64,0.9793487213316976,0.9827375657356466,0.0016286441062659854,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,27,original,64,0.020050529730004558,0.0020655104739130525,0.017099882572276615,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,27,rowcol_shuffled,64,-0.0029841397919229315,-0.02107876895014335,0.019265785904156042,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,27,matched_gaussian,64,0.002114120027779092,-0.011809230668148903,0.013690054680104586,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,27,smooth_positive_control,64,0.9792017772493414,0.9946209614693329,0.0001541160652445563,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,28,original,64,0.011754748993996525,0.0010010677451552663,0.016255710143119897,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,28,rowcol_shuffled,64,0.003253943490031584,0.020335215901892873,0.013360170632469373,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,28,matched_gaussian,64,0.028966103167230584,0.013319453458688317,0.018506216695843403,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,28,smooth_positive_control,64,0.9677620538598156,0.973478664546481,3.222925433212374e-06,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,29,original,64,-0.01197914426853795,0.01529608084010152,0.014952118256537807,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,29,rowcol_shuffled,64,-0.014881417554744224,-0.020149917533391314,0.017018848049619315,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,29,matched_gaussian,64,0.020744200117022184,-0.02184714611685357,0.015173956686497021,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,29,smooth_positive_control,64,0.9951290230238358,0.9829957394758148,0.00017079733511675434,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,30,original,64,0.008143877228848162,0.01975840344239726,0.015053407880086273,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,30,rowcol_shuffled,64,0.013063263352254302,0.04586041638759345,0.009506836286167688,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,30,matched_gaussian,64,0.020928832584419153,-0.02357999020420656,0.01607819986809624,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,30,smooth_positive_control,64,0.9379754005589747,0.998367003154289,7.064400043300215e-05,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,31,original,64,-0.0015827298885596705,0.013942906803065066,0.022206008264160127,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,31,rowcol_shuffled,64,-0.011155454783581393,0.021204500185754677,0.013237719731367125,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,31,matched_gaussian,64,-0.027564561360262654,0.00274083763052616,0.01431203364975981,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,31,smooth_positive_control,64,0.9869447839119804,0.9771153092326816,1.0123521559457882e-05,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,32,original,64,-0.008938258599860034,0.03862736307510035,0.011920320508380456,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,32,rowcol_shuffled,64,-0.015254888259085948,0.009652456173209785,0.014366654169775558,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,32,matched_gaussian,64,-0.02156842954491882,1.5655979771105103e-05,0.022704114930950762,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,32,smooth_positive_control,64,0.9925716641573192,0.9758622536939179,0.0017900522595024329,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,33,original,64,0.005363138918016128,0.008290411614587271,0.01408373070718562,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,33,rowcol_shuffled,64,-0.0052314028862100025,0.0015089760874540772,0.015838599336300548,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,33,matched_gaussian,64,-0.0174951308549692,-0.02167359322524454,0.01653344087348323,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,33,smooth_positive_control,64,0.9844533792425102,0.9802742390488903,1.5432970670684564e-05,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,34,original,64,0.022995142062341514,0.025983648723214643,0.01587019834015433,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,34,rowcol_shuffled,64,0.011873896128477732,0.01791198641104469,0.015559716537090098,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,34,matched_gaussian,64,0.002545999561203606,-0.0233601329668927,0.015090134991201546,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,34,smooth_positive_control,64,0.9728017066236962,0.9682577069128558,0.0010195066387722641,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,35,original,64,0.017655640925930152,0.012155347986277364,0.01757353121757628,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,35,rowcol_shuffled,64,0.0025091777531666393,-0.0017627707019955581,0.015247519568261082,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,35,matched_gaussian,64,-0.0021301118180237287,0.004064921519250777,0.016987405752506693,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,35,smooth_positive_control,64,0.9832305992041509,0.9871857972043153,4.174202336583451e-05,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,36,original,64,0.006338372774694041,0.019127012395802178,0.014071584246585937,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,36,rowcol_shuffled,64,0.0026778832626913403,0.014738853738119529,0.015092445703403746,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,36,matched_gaussian,64,0.02328862409675706,0.014336795162873447,0.01610434316434017,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,36,smooth_positive_control,64,0.9745479580653524,0.9758134872461722,0.00028611611983819817,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,37,original,64,0.020824717309764658,0.014948177089069727,0.012531238825651925,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,37,rowcol_shuffled,64,0.008637739207750959,-0.039547432236339906,0.019343480974443952,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,37,matched_gaussian,64,-0.029824680320035837,-0.00925506815634049,0.014577265349259497,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,37,smooth_positive_control,64,0.9899516559826023,0.9875275712575612,0.0014722120842436915,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,38,original,64,0.023649015394477887,0.010074012789487817,0.013048623842969185,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,38,rowcol_shuffled,64,-0.019808626299042408,0.002728428340846668,0.013180142732115433,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,38,matched_gaussian,64,0.0016081417527004896,-0.007961349982809366,0.015939088538539807,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,38,smooth_positive_control,64,0.9799602870271462,0.9755991803182745,0.0004670902256086965,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,39,original,64,0.008671591305210464,-0.0008529149167350294,0.019668415357775245,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,39,rowcol_shuffled,64,0.009837726606955546,0.018052174743289122,0.017665334747159846,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,39,matched_gaussian,64,-0.007667499536432257,0.01107811426882786,0.01578340598919292,0.015625
llama2-7b,model.layers.31.mlp.gate_proj.weight,expand,39,smooth_positive_control,64,0.9877057055190054,0.9803586102188288,5.9046963236937664e-06,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,0,original,64,0.01584325919719087,0.016711282595402787,0.01604760050468718,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,0,rowcol_shuffled,64,-0.03548890103199028,-0.0029474792383756116,0.015646475016940397,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,0,matched_gaussian,64,0.0013636292880555977,-0.017189612790347874,0.013740256448476347,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,0,smooth_positive_control,64,0.994298313553354,0.9585467427789834,0.0007425653817753897,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,1,original,64,0.0022119075376770725,-0.00700135985476968,0.014948021321890872,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,1,rowcol_shuffled,64,0.0017225289595931331,0.009422688178005208,0.011642034040354,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,1,matched_gaussian,64,-0.020771517322013495,-0.009454993733186003,0.01300338908998898,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,1,smooth_positive_control,64,0.9731220766572922,0.978572956626871,2.3239287723072072e-11,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,2,original,64,-0.01915858277799814,0.016355382365350876,0.01846737301326299,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,2,rowcol_shuffled,64,0.02862477600741049,-0.01014660407895292,0.013709583426884631,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,2,matched_gaussian,64,-0.002238585877334299,0.0027285430546820544,0.014474319001801902,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,2,smooth_positive_control,64,0.9824091370359435,0.9708445205065678,0.00018675636218359523,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,3,original,64,0.017386220364105892,0.0011851001149813724,0.014494811439873398,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,3,rowcol_shuffled,64,0.03443455548454078,0.0003962380071774306,0.016129849829457598,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,3,matched_gaussian,64,-0.004828294142025576,0.02908624999838797,0.015176525598480515,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,3,smooth_positive_control,64,0.9807936701380596,0.9723279254709025,0.00025970445929625314,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,4,original,64,0.03807954150116637,0.014966070563271367,0.015393270687383468,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,4,rowcol_shuffled,64,0.00995310981329004,-0.011611467912098354,0.017911222949013775,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,4,matched_gaussian,64,0.004297214606017466,-0.018335169329292317,0.015269762014288299,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,4,smooth_positive_control,64,0.9881556510478945,0.9805082056428639,0.0001238689188111638,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,5,original,64,0.020677794493584138,-0.013196596579125057,0.019425782256904802,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,5,rowcol_shuffled,64,0.008361362657892104,0.028936015512020723,0.021319827402461303,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,5,matched_gaussian,64,-0.0062312314503481115,-0.006521435004572552,0.021298050559154822,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,5,smooth_positive_control,64,0.9965044213365335,0.9772547735621313,0.0007969918395196283,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,6,original,64,-0.012293881246735116,0.011051291722793259,0.010445472975367897,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,6,rowcol_shuffled,64,-0.020530485431370978,-0.016969471211641888,0.013873790923803805,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,6,matched_gaussian,64,-0.013633970852788366,0.013354821942173961,0.014087702293575598,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,6,smooth_positive_control,64,0.9752687130759204,0.9942251832022911,4.2916500681576006e-05,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,7,original,64,-0.003541387050717924,-0.010452372257300143,0.012966579938688941,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,7,rowcol_shuffled,64,0.003455060017288617,0.017282046357755484,0.012562053296368286,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,7,matched_gaussian,64,-0.00042814644592495307,-0.025920241687328607,0.015094892972938784,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,7,smooth_positive_control,64,0.9818596774329443,0.9723147433392503,0.00022441287241450552,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,8,original,64,0.0070990513684183855,-0.013807503843107534,0.013667608904635033,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,8,rowcol_shuffled,64,-0.014061557723957277,0.003585273774157286,0.016404383128483645,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,8,matched_gaussian,64,-0.010241198668606132,0.02392438482563219,0.015584787996992734,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,8,smooth_positive_control,64,0.9939121161165978,0.9947931086815266,5.541784731014842e-05,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,9,original,64,0.011672947418895404,0.014764982988061936,0.017781494721187632,0.015625
llama2-7b,model.layers.31.mlp.up_proj.weight,expand,9,rowcol_shuffled,64,0.009159617059735375,0.007552122282740908,0.01677750314383619,0.015625
