category,layer,method,fraction,count,energy_ratio_mean,energy_ratio_std,pixel_change_recall_mean,pixel_change_recall_std,gini_mean,gini_std
high_change,7,identity,0.2,30,0.30565100346607077,0.041115313573569255,0.5175824556022979,0.14723572450948968,0.19631260844545814,0.06635127667228408
high_change,7,local_bccb_causal,0.05,28,0.0883347651996501,0.01008311323512507,0.16811457121917042,0.06293377212363553,0.13907317661879118,0.042676197557899066
high_change,7,local_bccb_causal,0.1,28,0.15613113700661363,0.016246234399279514,0.29596133513994805,0.09584340975231585,0.13907317661879118,0.042676197557899066
high_change,7,local_bccb_causal,0.2,28,0.2786514799878677,0.024731410390921495,0.5343496434705066,0.1358532496607327,0.13907317661879118,0.042676197557899066
high_change,7,local_bttb_causal,0.05,28,0.08828970653134245,0.01023741788966148,0.16910720617637912,0.060780721879824036,0.1395918972339097,0.042758804134768
high_change,7,local_bttb_causal,0.1,28,0.15612301087235145,0.01640878482701676,0.2972540696091023,0.09848722926500461,0.1395918972339097,0.042758804134768
high_change,7,local_bttb_causal,0.2,28,0.2787871130801582,0.024950479563986334,0.5433149258200056,0.13331803161758884,0.1395918972339097,0.042758804134768
high_change,7,optical_flow_warp,0.05,30,0.09293908000711418,0.011280486970374815,0.1493670570319461,0.06570992656571069,0.17746507155485494,0.05277723218808263
high_change,7,optical_flow_warp,0.1,30,0.16401464926759163,0.018135525821102616,0.2794775437625908,0.09611176961206468,0.17746507155485494,0.05277723218808263
high_change,7,optical_flow_warp,0.2,30,0.29336584943012695,0.028557844436347273,0.47256368679637173,0.15147681983286165,0.17746507155485494,0.05277723218808263
high_change,7,pixel_shift_zero,0.05,30,0.09585562572299354,0.01573250197589248,0.17533105430881557,0.07230159027544467,0.1927813761190905,0.06875259792603385
high_change,7,pixel_shift_zero,0.1,30,0.1700670752022033,0.026276508731381744,0.31146976973113044,0.10443397937695345,0.1927813761190905,0.06875259792603385
high_change,7,pixel_shift_zero,0.2,30,0.3042611792738053,0.04219938204894556,0.5229637694181469,0.1452677671074472,0.1927813761190905,0.06875259792603385
object_motion,0,identity,0.05,30,0.2522885287143938,0.1524768119506181,0.18605025462187286,0.09358233481020764,0.5311407119593292,0.2320107537355316
object_motion,0,identity,0.1,30,0.39652810131889127,0.21625017055653464,0.34335055369196793,0.1636973360791117,0.5311407119593292,0.2320107537355316
object_motion,0,identity,0.2,30,0.5834075808508555,0.24383251195900263,0.6002875989059493,0.2196887261613795,0.5311407119593292,0.2320107537355316
object_motion,0,local_bccb_causal,0.05,28,0.20666940560042005,0.1265125372851116,0.16472305051441768,0.10178114139169564,0.44773596285650197,0.20280708514606077
object_motion,0,local_bccb_causal,0.1,28,0.33302511721788175,0.18444820277705437,0.32832855119998977,0.15909200538301452,0.44773596285650197,0.20280708514606077
